Image Name,Width x Height,Gaussian Time (ns),Gradient Time (ns),Reduce Time (ns),Double Threshold Time (ns),Edge Hysteresis Time (ns),Total Processing Time (ns)
machine.jpg,640x480,1592820,1683257,823739,691718,1077458,5868992
cube.jpg,1024x1792,6203146,7178818,2424309,1234012,3884034,20924319
build.jpg,1312x1920,8209273,9553312,3249061,1301489,4996555,27309690
dog.jpg,480x640,1677241,1870281,873682,650536,1095383,6167123
street.jpg,1920x1280,7702678,8439095,3019773,1429664,9772854,30364064
car.jpg,1280x720,3392827,3838691,1303285,819970,1523052,10877825
lake.jpg,1280x848,4634907,4530285,1375687,921457,3381177,14843513
platinum.jpg,2016x2864,17997441,18936022,7020993,2299388,7719170,53973014
cat.jpg,1280x848,4185881,4208966,1472007,921206,2963647,13751707
car2.jpg,2560x1440,13060660,11572396,4466649,1636768,8074211,38810684
female2.jpg,3840x2160,30205639,23704887,9514702,2760651,13398379,79584258
bakery.jpg,3984x2880,34467302,33388113,12859306,3476250,13328698,97519669
earth.jpg,7680x4320,83724801,92129901,35342881,7768979,44757082,263723644
mountain.jpg,1792x1024,6348028,6708389,2214892,1151210,4813537,21236056
female.jpg,1920x1072,7486829,8003717,2441215,1159142,2926203,22017106
cupoi.jpg,5952x3648,59893348,63845956,23429950,5759567,47983115,200911936
